"source","date","assertionType","evidenceType","exactText","modality","statementType","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","cl","clType","clDirection","cmax","cmaxType","cmaxDirection","t12","t12Type","t12Direction"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/f371258d-91b3-4b6a-ac99-434a1964c3af.html","2015-10-29 09:45:11 -0400","DDI-clinical-trial","evidence-supports","Dose adjustment is recommended when FETZIMA is co-administered with strong inhibitors of CYP3A4 (e.g. ketoconazole) [see Dosage and Administration (2.7)]. An in vivo study showed a clinically meaningful increase in levomilnacipran exposure when FETZIMA was co-administered with the CYP3A4 inhibitor ketoconazole (see Figure 1). ","ncit:positive","ncit:quantitative","ketoconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","levomilnacipran","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c00d1607-ac36-457b-a34b-75ad74f9cf0a.html","2015-10-13 11:13:09 -0400","drug-drug-interaction","evidence-supports","The metabolism of saquinavir is mediated primarily by CYP3A. Additionally, saquinavir is a substrate for P-glycoprotein (P-gp). Therefore, drugs that affect CYP3A and/or P-gp may modify the pharmacokinetics of saquinavir. Coadministration with drugs that are potent inducers of CYP3A (e.g., phenobarbital, phenytoin, carbamazepine) may result in decreased plasma concentrations of saquinavir and reduced therapeutic effect.","ncit:positive","ncit:Qualitative","saquinavir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b40129","phenytoin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b40019","nodeID://b39713","nodeID://b39712","nodeID://b39723","nodeID://b39729","nodeID://b39720","nodeID://b39726","nodeID://b39719","nodeID://b39722","nodeID://b39724","nodeID://b39715","nodeID://b39727","nodeID://b39718","nodeID://b39721","nodeID://b39714","nodeID://b39725","nodeID://b39717","nodeID://b39716","nodeID://b39730","nodeID://b39728"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:42:22 -0400","drug-drug-interaction","evidence-supports","No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ","ncit:negative","ncit:Qualitative","EMSAM","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:precipitant-drug-of-interaction","nodeID://b40190","alprazolam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b40342","nodeID://b38437","nodeID://b38431","nodeID://b38441","nodeID://b38444","nodeID://b38445","nodeID://b38440","nodeID://b38446","nodeID://b38447","nodeID://b38443","nodeID://b38434","nodeID://b38439","nodeID://b38432","nodeID://b38442","nodeID://b38436","nodeID://b38430","nodeID://b38438","nodeID://b38448","nodeID://b38433","nodeID://b38435"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/0177d783-773c-41bf-9db9-eb7e5c64474a.html","2015-11-05 10:40:12 -0500","drug-drug-interaction","evidence-supports","The biochemical activity of the drug metabolizing isozyme cytochrome P450 2D6 (debrisoquin hydroxylase) is reduced in a subset of the caucasian population (about 7-10% of caucasians are so called “poor metabolizers”); reliable estimates of the prevalence of reduced P450 2D6 isozyme activity among Asian, African, and other populations are not yet available. Poor metabolizers have higher than expected plasma concentrations of tricyclic antidepressants (TCAs) when given usual doses. Depending on the fraction of drug metabolized by P450 2D6, the increase in plasma concentration may be small, or quite large (8 fold increase in plasma AUC of the TCA).    In addition, certain drugs inhibit the activity of the isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).    Concomitant use of tricyclic antidepressants with drugs that can inhibit cytochrome P450 2D6 may require lower doses than usually prescribed for either the tricyclic antidepressant or the other drug. Furthermore, whenever one of these other drugs is withdrawn from co-therapy, an increased dose of tricyclic antidepressant may be required. It is desirable to monitor TCA plasma levels whenever a TCA is going to be co-administered with another drug known to be an inhibitor of P450 2D6.","ncit:positive","ncit:Qualitative","tricyclic antidepressants","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction","nodeID://b39572","cimetidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 14:27:00 -0400","drug-drug-interaction","evidence-supports","Benzodiazepines metabolized by hepatic oxidation (e.g., alprazolam, midazolam, triazolam, etc.) should be used with caution because the clearance of these drugs is likely to be reduced by fluvoxamine. ","ncit:positive","ncit:Qualitative","fluvoxamine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"triazolam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b36790",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 13:06:41 -0400","drug-drug-interaction","evidence-supports","Teriflunomide did not affect the pharmacokinetics of bupropion (a CYP2B6 substrate), midazolam (a CYP3A4 substrate), S-warfarin (a CYP2C9 substrate), omeprazole (a CYP2C19 substrate), and metoprolol (a CYP2D6 substrate).","ncit:negative","ncit:Qualitative","midazolam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b39856","Teriflunomide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b40293","nodeID://b37129","nodeID://b37140","nodeID://b37141","nodeID://b37146","nodeID://b37132","nodeID://b37128","nodeID://b37136","nodeID://b37133","nodeID://b37142","nodeID://b37143","nodeID://b37137","nodeID://b37135","nodeID://b37130","nodeID://b37139","nodeID://b37134","nodeID://b37145","nodeID://b37144","nodeID://b37131","nodeID://b37138"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:25:55 -0500","drug-drug-interaction","evidence-supports","Ritonavir, Lopinavir, and Efavirenz: Concomitant treatment with these drugs can decrease bupropion and hydroxybupropion exposure. Dosage increase of WELLBUTRIN XL may be necessary when coadministered with ritonavir, lopinavir, or efavirenz but should not exceed the maximum recommended dose [see Clinical Pharmacology (12.3)].","ncit:positive","ncit:Qualitative","bupropion","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b40357","ritonavir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/326e8ab0-6886-4749-9544-885b37070051.html","2015-10-28 15:25:57 -0400","DDI-clinical-trial","evidence-supports","Concomitant use of paroxetine with risperidone, a CYP2D6 substrate has also been evaluated. In 1 study, daily dosing of paroxetine 20 mg in patients stabilized on risperidone (4 to 8 mg/day) increased mean plasma concentrations of risperidone approximately 4-fold, decreased 9-hydroxyrisperidone concentrations approximately 10%, and increased concentrations of the active moiety (the sum of risperidone plus 9-hydroxyrisperidone) approximately 1.4-fold.","ncit:positive","ncit:quantitative","paroxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","20","9-hydroxyrisperidone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","Daily","Oral","Unk","Unk","10","Percent","Decrease","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 13:06:41 -0400","drug-drug-interaction","evidence-supports","Teriflunomide did not affect the pharmacokinetics of bupropion (a CYP2B6 substrate), midazolam (a CYP3A4 substrate), S-warfarin (a CYP2C9 substrate), omeprazole (a CYP2C19 substrate), and metoprolol (a CYP2D6 substrate).","ncit:negative","ncit:Qualitative","Teriflunomide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b40144","warfarin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b39737","nodeID://b38810","nodeID://b38798","nodeID://b38800","nodeID://b38794","nodeID://b38795","nodeID://b38811","nodeID://b38805","nodeID://b38796","nodeID://b38803","nodeID://b38797","nodeID://b38801","nodeID://b38808","nodeID://b38809","nodeID://b38799","nodeID://b38802","nodeID://b38806","nodeID://b38793","nodeID://b38807","nodeID://b38804"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/829a4f51-c882-4b64-81f3-abfb03a52ebe.html","2015-10-29 09:30:04 -0400","DDI-clinical-trial","evidence-supports","Serotonin release by platelets plays an important role in hemostasis. Epidemiological studies of the case-control and cohort design that have demonstrated an association between use of psychotropic drugs that interfere with serotonin reuptake and the occurrence of upper gastrointestinal bleeding have also shown that concurrent use of an NSAID or aspirin may potentiate this risk of bleeding. Altered anticoagulant effects, including increased bleeding, have been reported when SSRIs or SNRIs are co-administered with warfarin. Concomitant administration of warfarin (2 to 9 mg once daily) under steady state conditions with duloxetine 60 or 120 mg once daily for up to 14 days in healthy subjects (n=15) did not significantly change INR from baseline (mean INR changes ranged from 0.05 to +0.07). The total warfarin (protein bound plus free drug) pharmacokinetics (AUCτ,ss, Cmax,ss or tmax,ss) for both R- and S-warfarin were not altered by duloxetine. Because of the potential effect of duloxetine on platelets, patients receiving warfarin therapy should be carefully monitored when duloxetine is initiated or discontinued [see WARNINGS AND PRECAUTIONS (5.5)]. ","ncit:negative","ncit:quantitative","duloxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","60  or 120","warfarin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","2 to 9","Daily","UNK","Unk","Daily","Oral","14","15","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:48:28 -0500","DDI-clinical-trial","evidence-supports","Prasugrel: In healthy subjects, prasugrel increased bupropion Cmax and AUC values by 14% and 18%, respectively, and decreased Cmax and AUC values of hydroxybupropion by 32% and 24%, respectively.","ncit:positive","ncit:quantitative","prasugrel","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","bupropion","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","Unk","18","Percent","Increase","Unk","UNK","UNK","14","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:40:32 -0500","DDI-clinical-trial","evidence-supports","In vitro studies indicate that bupropion is primarily metabolized to hydroxybupropion by CYP2B6. Therefore, the potential exists for drug interactions between WELLBUTRIN XL and drugs that are inhibitors or inducers of CYP2B6. In addition, in vitro studies suggest that paroxetine, sertraline, norfluoxetine, fluvoxamine, and nelfinavir, inhibit the hydroxylation of bupropion.","ncit:positive","ncit:quantitative","bupropion","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","paroxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html","2015-10-28 16:36:26 -0400","DDI-clinical-trial","evidence-supports","In a study comparing the disposition of intravenously administered diazepam before and after 21 days of dosing with either sertraline (50 to 200 mg/day escalating dose) or placebo, there was a 32% decrease relative to baseline in diazepam clearance for the sertraline group compared to a 19% decrease relative to baseline for the placebo group (p < 0.03). There was a 23% increase in Tmax for desmethyldiazepam in the sertraline group compared to a 20% decrease in the placebo group (p < 0.03). The clinical significance of these changes is unknown.","ncit:positive","ncit:quantitative","sertraline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","50-200","diazepam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","UNK","IV","Unk","Daily","Oral","21","Unk","Unk","UNK","UNK","32","Percent","Decrease","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c66a11c1-3093-45ef-b348-3b196c05ba0c.html","2015-10-01 10:31:02 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dosage regimen of a TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","quinidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b39206","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction","nodeID://b40270","nodeID://b39253","nodeID://b39261","nodeID://b39254","nodeID://b39258","nodeID://b39248","nodeID://b39252","nodeID://b39265","nodeID://b39260","nodeID://b39249","nodeID://b39256","nodeID://b39250","nodeID://b39263","nodeID://b39262","nodeID://b39259","nodeID://b39266","nodeID://b39255","nodeID://b39257","nodeID://b39264","nodeID://b39251"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/75bf3473-2d70-4d41-93cd-afa1015e45bb.html","2015-10-01 10:49:57 -0400","drug-drug-interaction","evidence-supports","The plasma concentration of imipramine may increase when the drug is given concomitantly with hepatic enzyme inhibitors (e.g., cimetidine, fluoxetine) and decrease by concomitant administration with hepatic enzyme inducers (e.g., barbiturates, phenytoin), and adjustment of the dosage of imipramine may therefore be necessary.","ncit:positive","ncit:Qualitative","phenytoin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b39371","imipramine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b40222","nodeID://b40260","nodeID://b40250","nodeID://b40246","nodeID://b40244","nodeID://b40256","nodeID://b40252","nodeID://b40245","nodeID://b40257","nodeID://b40247","nodeID://b40255","nodeID://b40249","nodeID://b40262","nodeID://b40261","nodeID://b40253","nodeID://b40251","nodeID://b40258","nodeID://b40254","nodeID://b40259","nodeID://b40248"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/70b079e2-a1f7-4a93-8685-d60a4d7c1280.html","2015-10-14 12:07:40 -0400","DDI-clinical-trial","evidence-supports","Pimozide and Celexa: In a controlled study, a single dose of pimozide 2 mg coadministered with racemic citalopram 40 mg given once daily for 11 days was associated with a mean increase in QTc values of approximately 10 msec compared to pimozide given alone. Racemic citalopram did not alter the mean AUC or Cmax of pimozide. The mechanism of this pharmacodynamic interaction is not known. Concomitant use of Pimozide and Celexa or Lexapro is contraindicated (See CONTRAINDICATIONS).","ncit:negative","ncit:quantitative","citalopram","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","pimozide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","2","SD","Oral","1","Daily","Oral","11","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a9ff32c4-3bcf-4e51-ae8c-81ff0191ec35.html","2015-10-28 17:20:12 -0400","DDI-clinical-trial","evidence-supports","CYP3A4 is a minor pathway for the metabolism of desvenlafaxine. In a clinical study, ketoconazole (200 mg BID) increased the area under the concentration vs. time curve (AUC) of desvenlafaxine (400 mg single dose) by about 43% and Cmax by about 8%. Concomitant use of desvenlafaxine with potent inhibitors of CYP3A4 may result in higher concentrations of desvenlafaxine. ","ncit:positive","ncit:quantitative","desvenlafaxine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","400","ketoconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","SD","Oral","1","BID","Oral","Unk","Unk","43","Percent","Increase","Unk","UNK","UNK","8","Percent","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/326e8ab0-6886-4749-9544-885b37070051.html","2015-10-28 14:38:28 -0400","DDI-clinical-trial","evidence-supports","In vitro drug interaction studies reveal that paroxetine inhibits CYP2D6. Clinical drug interaction studies have been performed with substrates of CYP2D6 and show that paroxetine can inhibit the metabolism of drugs metabolized by CYP2D6 including desipramine, risperidone, and atomoxetine (see PRECAUTIONS: Drug Interactions).","ncit:positive","ncit:quantitative","risperidone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","paroxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/0177d783-773c-41bf-9db9-eb7e5c64474a.html","2015-11-05 10:40:12 -0500","drug-drug-interaction","evidence-supports","The biochemical activity of the drug metabolizing isozyme cytochrome P450 2D6 (debrisoquin hydroxylase) is reduced in a subset of the caucasian population (about 7-10% of caucasians are so called “poor metabolizers”); reliable estimates of the prevalence of reduced P450 2D6 isozyme activity among Asian, African, and other populations are not yet available. Poor metabolizers have higher than expected plasma concentrations of tricyclic antidepressants (TCAs) when given usual doses. Depending on the fraction of drug metabolized by P450 2D6, the increase in plasma concentration may be small, or quite large (8 fold increase in plasma AUC of the TCA).    In addition, certain drugs inhibit the activity of the isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).    Concomitant use of tricyclic antidepressants with drugs that can inhibit cytochrome P450 2D6 may require lower doses than usually prescribed for either the tricyclic antidepressant or the other drug. Furthermore, whenever one of these other drugs is withdrawn from co-therapy, an increased dose of tricyclic antidepressant may be required. It is desirable to monitor TCA plasma levels whenever a TCA is going to be co-administered with another drug known to be an inhibitor of P450 2D6.","ncit:positive","ncit:Qualitative","tricyclic antidepressants","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction",,"quinidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b38592",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 14:23:19 -0400","DDI-clinical-trial","evidence-supports","Fluvoxamine is a potent inhibitor of CYP1A2 and tizanidine is a CYP1A2 substrate. The effect of fluvoxamine (100 mg daily for 4 days) on the pharmacokinetics and pharmacodynamics of a single 4 mg dose of tizanidine has been studied in ten healthy male subjects. Tizanidine Cmax was increased approximately 12-fold (range 5-fold to 32-fold), elimination half-life was increased by almost 3-fold, and AUC increased 33-fold (range 14-fold to 103-fold). The mean maximal effect on blood pressure was a 35 mm Hg decrease in systolic blood pressure, a 20 mm Hg decrease in diastolic blood pressure, and a 4 beat/min decrease in heart rate. Drowsiness was significantly increased and performance on the psychomotor task was significantly impaired. Fluvoxamine and tizanidine should not be used together [see Contraindications (4.1)].","ncit:positive","ncit:quantitative","tizanidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","4","Fluvoxamine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","100","SD","Oral","1","Daily","Oral","4","10","33","Fold","Increase","Unk","UNK","UNK","12","Fold","Increase","3","Fold","Increase"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/cc9e1c8c-0e2b-44e2-878b-27057f786be9.html","2015-08-20 13:57:35 -0400","drug-drug-interaction","evidence-supports","Antineoplastic, immune-modulating, or immunosuppressive therapies, (including corticosteroids) are expected to increase the risk of immunosuppression, and the risk of additive immune system effects must be considered if these therapies are coadministered with GILENYA. When switching from drugs with prolonged immune effects, such as natalizumab, teriflunomide or mitoxantrone, the duration and mode of action of these drugs must be considered to avoid unintended additive immunosuppressive effects when initiating GILENYA [see Warnings and Precautions (5.2)].","ncit:positive","ncit:Qualitative","mitoxantrone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b38832","GILENYA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:precipitant-drug-of-interaction","nodeID://b37438","nodeID://b37814","nodeID://b37801","nodeID://b37802","nodeID://b37807","nodeID://b37808","nodeID://b37812","nodeID://b37819","nodeID://b37811","nodeID://b37813","nodeID://b37818","nodeID://b37804","nodeID://b37805","nodeID://b37810","nodeID://b37815","nodeID://b37806","nodeID://b37816","nodeID://b37817","nodeID://b37809","nodeID://b37803"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-09-03 15:42:22 -0400","drug-drug-interaction","evidence-supports","No dose adjustment of alprazolam, ibuprofen, levothyroxine, olanzapine, risperdione, warfarin, or strong CYP3A4 inhibitors (e.g., ketoconazole) is necessary when these drugs are used in combination with EMSAM. EMSAM had no clinically relevant effect on pharmacokinetics of these drugs.","ncit:negative","ncit:Qualitative","levothyroxine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b40192","EMSAM","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:precipitant-drug-of-interaction","nodeID://b40225","nodeID://b39696","nodeID://b39695","nodeID://b39697","nodeID://b39689","nodeID://b39698","nodeID://b39693","nodeID://b39692","nodeID://b39687","nodeID://b39701","nodeID://b39699","nodeID://b39685","nodeID://b39690","nodeID://b39688","nodeID://b39702","nodeID://b39684","nodeID://b39694","nodeID://b39700","nodeID://b39691","nodeID://b39686"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4259d9b1-de34-43a4-85a8-41dd214e9177.html","2015-11-02 13:38:35 -0500","DDI-clinical-trial","evidence-supports","Lithium - Coadministration of Celexa (40 mg/day for 10 days) and lithium (30 mmol/day for 5 days) had no significant effect on the pharmacokinetics of citalopram or lithium. Nevertheless, plasma lithium levels should be monitored with appropriate adjustment to the lithium dose in accordance with standard clinical practice. Because lithium may enhance the serotonergic effects of citalopram, caution should be exercised when Celexa and lithium are coadministered.","ncit:negative","ncit:quantitative","lithium","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","30 mmol","citalopram","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","40","Daily","Oral","10","Daily","IV","5","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
